ward_code,period,median_price
E05006653,Sep 2011,265000.0
E05006638,Sep 2011,262500.0
E05006639,Sep 2011,249995.0
E05006640,Sep 2011,351250.0
E05006647,Sep 2011,245000.0
E05006632,Sep 2011,190000.0
E05006648,Sep 2011,204000.0
E05006649,Sep 2011,215000.0
E05006634,Sep 2011,205000.0
E05006643,Sep 2011,228000.0
E05010783,Sep 2011,279950.0
E05006651,Sep 2011,195000.0
E05009363,Sep 2011,410000.0
E05006644,Sep 2011,312500.0
E05006645,Sep 2011,300000.0
E05006646,Sep 2011,300000.0
E05009364,Sep 2011,250000.0
E05009365,Sep 2011,165000.0
E05010781,Sep 2011,327500.0
E05006652,Sep 2011,204000.0
E05010922,Dec 2011,145000.0
E05010923,Dec 2011,158500.0
E05010924,Dec 2011,139500.0
E05010925,Dec 2011,180000.0
E05010921,Dec 2011,159000.0
E05010930,Dec 2011,340000.0
E05010932,Dec 2011,227500.0
E05011349,Dec 2011,199000.0
E05012969,Dec 2011,345000.0
E05010933,Dec 2011,240000.0
E05010934,Dec 2011,320000.0
E05010928,Dec 2011,190000.0
E05012968,Dec 2011,188000.0
E05010926,Dec 2011,201000.0
E05010929,Dec 2011,287500.0
E05011348,Dec 2011,285000.0
E05006546,Dec 2011,170000.0
E05006547,Dec 2011,250000.0
E05006548,Dec 2011,207500.0
E05006545,Dec 2011,206000.0
E05006549,Dec 2011,225000.0
E05006550,Dec 2011,219000.0
E05006552,Dec 2011,250000.0
E05006568,Dec 2011,380000.0
E05006566,Dec 2011,331250.0
E05006563,Dec 2011,241250.0
E05006561,Dec 2011,173000.0
E05006556,Dec 2011,320000.0
E05006558,Dec 2011,238000.0
E05006567,Dec 2011,397000.0
E05006553,Dec 2011,276000.0
E05006555,Dec 2011,280000.0
E05006564,Dec 2011,320000.0
E05006559,Dec 2011,278500.0
E05006551,Dec 2011,317500.0
E05006565,Dec 2011,522000.0
E05006562,Dec 2011,276125.0
E05006560,Dec 2011,635000.0
E05006557,Dec 2011,221000.0
E05009733,Dec 2011,335000.0
E05009734,Dec 2011,239000.0
E05009735,Dec 2011,281595.0
E05009736,Dec 2011,250000.0
E05011712,Dec 2011,400000.0
E05011704,Dec 2011,416590.0
E05009751,Dec 2011,285000.0
E05009743,Dec 2011,420000.0
E05011708,Dec 2011,305000.0
E05012853,Dec 2011,349000.0
E05011702,Dec 2011,187000.0
E05011710,Dec 2011,250000.0
E05011711,Dec 2011,243000.0
E05012854,Dec 2011,402500.0
E05011703,Dec 2011,208000.0
E05011705,Dec 2011,450000.0
E05009749,Dec 2011,249950.0
E05011701,Dec 2011,355000.0
E05009740,Dec 2011,195000.0
E05011707,Dec 2011,460000.0
E05009742,Dec 2011,307500.0
E05009754,Dec 2011,228000.0
E05012974,Dec 2011,202000.0
E05012978,Dec 2011,210000.0
E05012980,Dec 2011,280000.0
E05012972,Dec 2011,262500.0
E05011719,Dec 2011,331250.0
E05009755,Dec 2011,194000.0
E05009757,Dec 2011,230000.0
E05009769,Dec 2011,370000.0
E05011714,Dec 2011,280500.0
E05012970,Dec 2011,215000.0
E05012975,Dec 2011,235000.0
E05009770,Dec 2011,234000.0
E05012976,Dec 2011,290000.0
E05012992,Dec 2011,350000.0
E05011715,Dec 2011,312000.0
E05011717,Dec 2011,269600.0
E05011718,Dec 2011,452500.0
E05012973,Dec 2011,199950.0
E05012971,Dec 2011,218750.0
E05009771,Dec 2011,325000.0
E05012977,Dec 2011,343750.0
E05012979,Dec 2011,235000.0
E05011713,Dec 2011,295000.0
E05006627,Dec 2011,421000.0
E05006628,Dec 2011,291000.0
E05006629,Dec 2011,250000.0
E05006637,Dec 2011,188000.0
E05006650,Dec 2011,217750.0
E05006642,Dec 2011,290000.0
E05010782,Dec 2011,295000.0
E05006653,Dec 2011,275000.0
E05006638,Dec 2011,260000.0
E05006639,Dec 2011,268000.0
E05006640,Dec 2011,294000.0
E05006647,Dec 2011,271000.0
E05006632,Dec 2011,200000.0
E05006648,Dec 2011,210000.0
E05006649,Dec 2011,225000.0
E05006634,Dec 2011,205475.0
E05006643,Dec 2011,249950.0
E05010783,Dec 2011,256250.0
E05006651,Dec 2011,199950.0
E05009363,Dec 2011,388000.0
E05006644,Dec 2011,276500.0
E05006645,Dec 2011,289000.0
E05006646,Dec 2011,280000.0
E05009364,Dec 2011,268750.0
E05009365,Dec 2011,170000.0
E05010781,Dec 2011,280000.0
E05006652,Dec 2011,219250.0
E05010922,Mar 2012,146750.0
E05010923,Mar 2012,158475.0
E05010924,Mar 2012,138500.0
E05010925,Mar 2012,182500.0
E05010921,Mar 2012,159000.0
E05010930,Mar 2012,331250.0
E05010932,Mar 2012,230000.0
E05011349,Mar 2012,197750.0
E05012969,Mar 2012,326750.0
E05010933,Mar 2012,237500.0
E05010934,Mar 2012,320000.0
E05010928,Mar 2012,191000.0
E05012968,Mar 2012,188000.0
E05010926,Mar 2012,195000.0
E05010929,Mar 2012,270000.0
E05011348,Mar 2012,280000.0
E05006546,Mar 2012,173750.0
E05006547,Mar 2012,250000.0
E05006548,Mar 2012,215000.0
E05006545,Mar 2012,206500.0
E05006549,Mar 2012,226000.0
E05006550,Mar 2012,220000.0
E05006552,Mar 2012,245500.0
E05006568,Mar 2012,349500.0
E05006566,Mar 2012,340000.0
E05006563,Mar 2012,245000.0
E05006561,Mar 2012,175000.0
E05006556,Mar 2012,319500.0
E05006558,Mar 2012,240000.0
E05006567,Mar 2012,388750.0
E05006553,Mar 2012,278500.0
E05006555,Mar 2012,250000.0
E05006564,Mar 2012,310000.0
E05006559,Mar 2012,281250.0
E05006551,Mar 2012,320000.0
E05006565,Mar 2012,500000.0
E05006562,Mar 2012,270000.0
E05006560,Mar 2012,700000.0
E05006557,Mar 2012,225000.0
E05009733,Mar 2012,325000.0
E05009734,Mar 2012,214000.0
E05009735,Mar 2012,267500.0
E05009736,Mar 2012,250000.0
E05011712,Mar 2012,441250.0
E05011704,Mar 2012,360000.0
E05009751,Mar 2012,307500.0
E05009743,Mar 2012,451600.0
E05011708,Mar 2012,365000.0
E05012853,Mar 2012,349475.0
E05011702,Mar 2012,187750.0
E05011710,Mar 2012,249950.0
E05011711,Mar 2012,281000.0
E05012854,Mar 2012,417250.0
E05011703,Mar 2012,207500.0
E05011705,Mar 2012,451250.0
E05009749,Mar 2012,249995.0
E05011701,Mar 2012,355000.0
E05009740,Mar 2012,202750.0
E05011707,Mar 2012,481250.0
E05009742,Mar 2012,250000.0
E05009754,Mar 2012,215000.0
E05012974,Mar 2012,196000.0
E05012978,Mar 2012,215000.0
E05012980,Mar 2012,279500.0
E05012972,Mar 2012,250000.0
E05011719,Mar 2012,325000.0
E05009755,Mar 2012,187975.0
E05009757,Mar 2012,230000.0
E05009769,Mar 2012,370000.0
E05011714,Mar 2012,290000.0
E05012970,Mar 2012,226000.0
E05012975,Mar 2012,245000.0
E05009770,Mar 2012,260000.0
E05012976,Mar 2012,287025.0
E05012992,Mar 2012,352400.0
E05011715,Mar 2012,296250.0
E05011717,Mar 2012,275000.0
E05011718,Mar 2012,420000.0
E05012973,Mar 2012,199975.0
E05012971,Mar 2012,215000.0
E05009771,Mar 2012,346000.0
E05012977,Mar 2012,347500.0
E05012979,Mar 2012,240000.0
E05011713,Mar 2012,314750.0
E05006627,Mar 2012,420500.0
E05006628,Mar 2012,277250.0
E05006629,Mar 2012,290000.0
E05006637,Mar 2012,188000.0
E05006650,Mar 2012,214000.0
E05006642,Mar 2012,290000.0
E05010782,Mar 2012,277500.0
E05006653,Mar 2012,275000.0
E05006638,Mar 2012,250000.0
E05006639,Mar 2012,273750.0
E05006640,Mar 2012,268000.0
E05006647,Mar 2012,250000.0
E05006632,Mar 2012,190000.0
E05006648,Mar 2012,210000.0
E05006649,Mar 2012,222000.0
E05006634,Mar 2012,205950.0
E05006643,Mar 2012,244500.0
E05010783,Mar 2012,250000.0
E05006651,Mar 2012,210000.0
E05009363,Mar 2012,400000.0
E05006644,Mar 2012,283000.0
E05006645,Mar 2012,294500.0
E05006646,Mar 2012,280000.0
E05009364,Mar 2012,269375.0
E05009365,Mar 2012,170000.0
E05010781,Mar 2012,280000.0
E05006652,Mar 2012,216750.0
E05010922,Jun 2012,145000.0
E05010923,Jun 2012,158000.0
E05010924,Jun 2012,142500.0
E05010925,Jun 2012,180000.0
E05010921,Jun 2012,158000.0
E05010930,Jun 2012,325000.0
E05010932,Jun 2012,229000.0
E05011349,Jun 2012,205000.0
E05012969,Jun 2012,328000.0
E05010933,Jun 2012,226000.0
E05010934,Jun 2012,300000.0
E05010928,Jun 2012,187000.0
E05012968,Jun 2012,191000.0
E05010926,Jun 2012,195000.0
E05010929,Jun 2012,270000.0
E05011348,Jun 2012,282500.0
E05006546,Jun 2012,172000.0
E05006547,Jun 2012,285000.0
E05006548,Jun 2012,215000.0
E05006545,Jun 2012,203000.0
E05006549,Jun 2012,230000.0
E05006550,Jun 2012,227500.0
E05006552,Jun 2012,247500.0
E05006568,Jun 2012,346000.0
E05006566,Jun 2012,341500.0
E05006563,Jun 2012,245000.0
E05006561,Jun 2012,176500.0
E05006556,Jun 2012,326500.0
E05006558,Jun 2012,247250.0
E05006567,Jun 2012,383750.0
E05006553,Jun 2012,290000.0
E05006555,Jun 2012,280000.0
E05006564,Jun 2012,340000.0
E05006559,Jun 2012,280000.0
E05006551,Jun 2012,308000.0
E05006565,Jun 2012,500000.0
E05006562,Jun 2012,272500.0
E05006560,Jun 2012,697500.0
E05006557,Jun 2012,220000.0
E05009733,Jun 2012,317500.0
E05009734,Jun 2012,235000.0
E05009735,Jun 2012,265000.0
E05009736,Jun 2012,267500.0
E05011712,Jun 2012,472500.0
E05011704,Jun 2012,423975.0
E05009751,Jun 2012,352500.0
E05009743,Jun 2012,451600.0
E05011708,Jun 2012,300000.0
E05012853,Jun 2012,380000.0
E05011702,Jun 2012,188500.0
E05011710,Jun 2012,249950.0
E05011711,Jun 2012,243750.0
E05012854,Jun 2012,440997.5
E05011703,Jun 2012,204000.0
E05011705,Jun 2012,450000.0
E05009749,Jun 2012,262500.0
E05011701,Jun 2012,345000.0
E05009740,Jun 2012,215000.0
E05011707,Jun 2012,454975.0
E05009742,Jun 2012,300000.0
E05009754,Jun 2012,206750.0
E05012974,Jun 2012,197250.0
E05012978,Jun 2012,225500.0
E05012980,Jun 2012,275000.0
E05012972,Jun 2012,262500.0
E05011719,Jun 2012,314250.0
E05009755,Jun 2012,205000.0
E05009757,Jun 2012,228500.0
E05009769,Jun 2012,365000.0
E05011714,Jun 2012,305000.0
E05012970,Jun 2012,249999.0
E05012975,Jun 2012,278500.0
E05009770,Jun 2012,284000.0
E05012976,Jun 2012,290000.0
E05012992,Jun 2012,352400.0
E05011715,Jun 2012,298750.0
E05011717,Jun 2012,309500.0
E05011718,Jun 2012,432000.0
E05012973,Jun 2012,190000.0
E05012971,Jun 2012,212500.0
E05009771,Jun 2012,370000.0
E05012977,Jun 2012,380000.0
E05012979,Jun 2012,250000.0
E05011713,Jun 2012,275000.0
E05006627,Jun 2012,250000.0
E05006628,Jun 2012,299000.0
E05006629,Jun 2012,270000.0
E05006637,Jun 2012,192500.0
E05006650,Jun 2012,240000.0
E05006642,Jun 2012,300000.0
E05010782,Jun 2012,290000.0
E05006653,Jun 2012,290000.0
E05006638,Jun 2012,269000.0
E05006639,Jun 2012,285000.0
E05006640,Jun 2012,268000.0
E05006647,Jun 2012,285000.0
E05006632,Jun 2012,180000.0
E05006648,Jun 2012,212500.0
E05006649,Jun 2012,230000.0
E05006634,Jun 2012,205000.0
E05006643,Jun 2012,244500.0
E05010783,Jun 2012,275000.0
E05006651,Jun 2012,200000.0
E05009363,Jun 2012,400000.0
E05006644,Jun 2012,306500.0
E05006645,Jun 2012,288000.0
E05006646,Jun 2012,298500.0
E05009364,Jun 2012,271735.0
E05009365,Jun 2012,182350.0
E05010781,Jun 2012,307500.0
E05006652,Jun 2012,218000.0
E05010922,Sep 2012,148000.0
E05010923,Sep 2012,160000.0
E05010924,Sep 2012,145000.0
E05010925,Sep 2012,179250.0
E05010921,Sep 2012,151000.0
E05010930,Sep 2012,295000.0
E05010932,Sep 2012,230000.0
E05011349,Sep 2012,207500.0
E05012969,Sep 2012,330000.0
E05010933,Sep 2012,230000.0
E05010934,Sep 2012,317500.0
E05010928,Sep 2012,203500.0
E05012968,Sep 2012,200750.0
E05010926,Sep 2012,188250.0
E05010929,Sep 2012,282500.0
E05011348,Sep 2012,282500.0
E05006546,Sep 2012,175000.0
E05006547,Sep 2012,285000.0
E05006548,Sep 2012,216250.0
E05006545,Sep 2012,200000.0
E05006549,Sep 2012,237000.0
E05006550,Sep 2012,232750.0
E05006552,Sep 2012,249000.0
E05006568,Sep 2012,330000.0
E05006566,Sep 2012,345000.0
E05006563,Sep 2012,227500.0
E05006561,Sep 2012,180000.0
E05006556,Sep 2012,318500.0
E05006558,Sep 2012,248000.0
E05006567,Sep 2012,420000.0
E05006553,Sep 2012,295600.0
E05006555,Sep 2012,286000.0
E05006564,Sep 2012,321000.0
E05006559,Sep 2012,282500.0
E05006551,Sep 2012,321000.0
E05006565,Sep 2012,550000.0
E05006562,Sep 2012,282500.0
E05006560,Sep 2012,700000.0
E05006557,Sep 2012,225000.0
E05009733,Sep 2012,311934.5
E05009734,Sep 2012,271500.0
E05009735,Sep 2012,267500.0
E05009736,Sep 2012,270000.0
E05011712,Sep 2012,492500.0
E05011704,Sep 2012,449000.0
E05009751,Sep 2012,332500.0
E05009743,Sep 2012,445250.0
E05011708,Sep 2012,313000.0
E05012853,Sep 2012,400000.0
E05011702,Sep 2012,187000.0
E05011710,Sep 2012,250000.0
E05011711,Sep 2012,280000.0
E05012854,Sep 2012,428000.0
E05011703,Sep 2012,205000.0
E05011705,Sep 2012,400000.0
E05009749,Sep 2012,256250.0
E05011701,Sep 2012,330000.0
E05009740,Sep 2012,225000.0
E05011707,Sep 2012,446000.0
E05009742,Sep 2012,315000.0
E05009754,Sep 2012,211500.0
E05012974,Sep 2012,184000.0
E05012978,Sep 2012,241500.0
E05012980,Sep 2012,270000.0
E05012972,Sep 2012,284250.0
E05011719,Sep 2012,370000.0
E05009755,Sep 2012,210000.0
E05009757,Sep 2012,234000.0
E05009769,Sep 2012,360000.0
E05011714,Sep 2012,315000.0
E05012970,Sep 2012,250000.0
E05012975,Sep 2012,330000.0
E05009770,Sep 2012,284000.0
E05012976,Sep 2012,285000.0
E05012992,Sep 2012,315000.0
E05011715,Sep 2012,275000.0
E05011717,Sep 2012,385000.0
E05011718,Sep 2012,375000.0
E05012973,Sep 2012,195000.0
E05012971,Sep 2012,213000.0
E05009771,Sep 2012,360000.0
E05012977,Sep 2012,375000.0
E05012979,Sep 2012,248250.0
E05011713,Sep 2012,303000.0
E05006627,Sep 2012,290000.0
E05006628,Sep 2012,335000.0
E05006629,Sep 2012,273000.0
E05006637,Sep 2012,210000.0
E05006650,Sep 2012,218500.0
E05006642,Sep 2012,266085.0
E05010782,Sep 2012,290000.0
E05006653,Sep 2012,300000.0
E05006638,Sep 2012,285000.0
E05006639,Sep 2012,299995.0
E05006640,Sep 2012,280000.0
E05006647,Sep 2012,290000.0
E05006632,Sep 2012,186000.0
E05006648,Sep 2012,216500.0
E05006649,Sep 2012,233500.0
E05006634,Sep 2012,202000.0
E05006643,Sep 2012,248000.0
E05010783,Sep 2012,285000.0
E05006651,Sep 2012,212000.0
E05009363,Sep 2012,405000.0
E05006644,Sep 2012,275000.0
E05006645,Sep 2012,351250.0
E05006646,Sep 2012,325500.0
E05009364,Sep 2012,270000.0
E05009365,Sep 2012,174000.0
E05010781,Sep 2012,380000.0
E05006652,Sep 2012,221000.0
E05010922,Dec 2012,152500.0
E05010923,Dec 2012,167000.0
E05010924,Dec 2012,145000.0
E05010925,Dec 2012,180000.0
E05010921,Dec 2012,151000.0
E05010930,Dec 2012,310000.0
E05010932,Dec 2012,235250.0
E05011349,Dec 2012,212997.5
E05012969,Dec 2012,310000.0
E05010933,Dec 2012,236000.0
E05010934,Dec 2012,302500.0
E05010928,Dec 2012,196000.0
E05012968,Dec 2012,196500.0
E05010926,Dec 2012,189250.0
E05010929,Dec 2012,290000.0
E05011348,Dec 2012,275000.0
E05006546,Dec 2012,183500.0
E05006547,Dec 2012,276750.0
E05006548,Dec 2012,222500.0
E05006545,Dec 2012,210000.0
E05006549,Dec 2012,240250.0
E05006550,Dec 2012,236000.0
E05006552,Dec 2012,249500.0
E05006568,Dec 2012,323000.0
E05006566,Dec 2012,344000.0
E05006563,Dec 2012,265000.0
E05006561,Dec 2012,181000.0
E05006556,Dec 2012,322500.0
E05006558,Dec 2012,250000.0
E05006567,Dec 2012,490000.0
E05006553,Dec 2012,292800.0
E05006555,Dec 2012,305000.0
E05006564,Dec 2012,359000.0
E05006559,Dec 2012,288750.0
E05006551,Dec 2012,330000.0
E05006565,Dec 2012,612500.0
E05006562,Dec 2012,280000.0
E05006560,Dec 2012,649000.0
E05006557,Dec 2012,225000.0
E05009733,Dec 2012,295000.0
E05009734,Dec 2012,193000.0
E05009735,Dec 2012,282000.0
E05009736,Dec 2012,257500.0
E05011712,Dec 2012,435500.0
E05011704,Dec 2012,439000.0
E05009751,Dec 2012,345000.0
E05009743,Dec 2012,449750.0
E05011708,Dec 2012,285000.0
E05012853,Dec 2012,410000.0
E05011702,Dec 2012,187500.0
E05011710,Dec 2012,247000.0
E05011711,Dec 2012,281000.0
E05012854,Dec 2012,439995.0
E05011703,Dec 2012,204500.0
E05011705,Dec 2012,350000.0
E05009749,Dec 2012,250000.0
E05011701,Dec 2012,330000.0
E05009740,Dec 2012,236000.0
E05011707,Dec 2012,460500.0
E05009742,Dec 2012,319000.0
E05009754,Dec 2012,245000.0
E05012974,Dec 2012,183500.0
E05012978,Dec 2012,241500.0
E05012980,Dec 2012,285000.0
E05012972,Dec 2012,290550.0
E05011719,Dec 2012,325500.0
E05009755,Dec 2012,200000.0
E05009757,Dec 2012,233000.0
E05009769,Dec 2012,330000.0
E05011714,Dec 2012,309950.0
E05012970,Dec 2012,250000.0
E05012975,Dec 2012,300000.0
E05009770,Dec 2012,305000.0
E05012976,Dec 2012,290000.0
E05012992,Dec 2012,318750.0
E05011715,Dec 2012,271250.0
E05011717,Dec 2012,425000.0
E05011718,Dec 2012,345000.0
E05012973,Dec 2012,209950.0
E05012971,Dec 2012,221000.0
E05009771,Dec 2012,320000.0
E05012977,Dec 2012,375000.0
E05012979,Dec 2012,240250.0
E05011713,Dec 2012,320000.0
E05006627,Dec 2012,322500.0
E05006628,Dec 2012,385000.0
E05006629,Dec 2012,281500.0
E05006637,Dec 2012,235000.0
E05006650,Dec 2012,212000.0
E05006642,Dec 2012,287500.0
E05010782,Dec 2012,297500.0
E05006653,Dec 2012,300500.0
E05006638,Dec 2012,285000.0
E05006639,Dec 2012,291250.0
E05006640,Dec 2012,278500.0
E05006647,Dec 2012,245000.0
E05006632,Dec 2012,182500.0
E05006648,Dec 2012,217500.0
E05006649,Dec 2012,235000.0
E05006634,Dec 2012,205000.0
E05006643,Dec 2012,243000.0
E05010783,Dec 2012,300000.0
E05006651,Dec 2012,210250.0
E05009363,Dec 2012,466500.0
E05006644,Dec 2012,282500.0
E05006645,Dec 2012,417500.0
E05006646,Dec 2012,345500.0
E05009364,Dec 2012,275000.0
E05009365,Dec 2012,175000.0
E05010781,Dec 2012,366500.0
E05006652,Dec 2012,218000.0
E05010922,Mar 2013,159500.0
E05010923,Mar 2013,174000.0
E05010924,Mar 2013,147000.0
E05010925,Mar 2013,183500.0
E05010921,Mar 2013,152000.0
E05010930,Mar 2013,312500.0
E05010932,Mar 2013,236750.0
E05011349,Mar 2013,215000.0
E05012969,Mar 2013,310000.0
E05010933,Mar 2013,240000.0
E05010934,Mar 2013,305000.0
E05010928,Mar 2013,203500.0
E05012968,Mar 2013,208250.0
E05010926,Mar 2013,203750.0
E05010929,Mar 2013,285000.0
E05011348,Mar 2013,264000.0
E05006546,Mar 2013,187000.0
E05006547,Mar 2013,285000.0
E05006548,Mar 2013,227000.0
E05006545,Mar 2013,206000.0
E05006549,Mar 2013,236000.0
E05006550,Mar 2013,246250.0
E05006552,Mar 2013,250000.0
E05006568,Mar 2013,325000.0
E05006566,Mar 2013,345000.0
E05006563,Mar 2013,260000.0
E05006561,Mar 2013,182000.0
E05006556,Mar 2013,331000.0
E05006558,Mar 2013,250000.0
E05006567,Mar 2013,515000.0
E05006553,Mar 2013,302800.0
E05006555,Mar 2013,325000.0
E05006564,Mar 2013,360000.0
E05006559,Mar 2013,280000.0
E05006551,Mar 2013,330000.0
E05006565,Mar 2013,612500.0
E05006562,Mar 2013,290000.0
E05006560,Mar 2013,595000.0
E05006557,Mar 2013,240000.0
E05009733,Mar 2013,294950.0
E05009734,Mar 2013,239000.0
E05009735,Mar 2013,270000.0
E05009736,Mar 2013,267000.0
E05011712,Mar 2013,414000.0
E05011704,Mar 2013,449000.0
E05009751,Mar 2013,325000.0
E05009743,Mar 2013,430000.0
E05011708,Mar 2013,285000.0
E05012853,Mar 2013,390000.0
E05011702,Mar 2013,187500.0
E05011710,Mar 2013,249975.0
E05011711,Mar 2013,285000.0
E05012854,Mar 2013,425000.0
E05011703,Mar 2013,206000.0
E05011705,Mar 2013,347500.0
E05009749,Mar 2013,249950.0
E05011701,Mar 2013,335000.0
E05009740,Mar 2013,238000.0
E05011707,Mar 2013,420000.0
E05009742,Mar 2013,320000.0
E05009754,Mar 2013,248099.5
E05012974,Mar 2013,180000.0
E05012978,Mar 2013,230500.0
E05012980,Mar 2013,303750.0
E05012972,Mar 2013,299950.0
E05011719,Mar 2013,307500.0
E05009755,Mar 2013,189999.0
E05009757,Mar 2013,233000.0
E05009769,Mar 2013,330000.0
E05011714,Mar 2013,310975.0
E05012970,Mar 2013,255000.0
E05012975,Mar 2013,295000.0
E05009770,Mar 2013,305000.0
E05012976,Mar 2013,294000.0
E05012992,Mar 2013,369400.0
E05011715,Mar 2013,271250.0
E05011717,Mar 2013,443000.0
E05011718,Mar 2013,340000.0
E05012973,Mar 2013,215000.0
E05012971,Mar 2013,230750.0
E05009771,Mar 2013,298000.0
E05012977,Mar 2013,344000.0
E05012979,Mar 2013,225000.0
E05011713,Mar 2013,299995.0
E05006627,Mar 2013,351500.0
E05006628,Mar 2013,445000.0
E05006629,Mar 2013,262000.0
E05006637,Mar 2013,228500.0
E05006650,Mar 2013,231000.0
E05006642,Mar 2013,289999.5
E05010782,Mar 2013,327500.0
E05006653,Mar 2013,330750.0
E05006638,Mar 2013,310000.0
E05006639,Mar 2013,289500.0
E05006640,Mar 2013,280000.0
E05006647,Mar 2013,262500.0
E05006632,Mar 2013,186250.0
E05006648,Mar 2013,235000.0
E05006649,Mar 2013,235000.0
E05006634,Mar 2013,195000.0
E05006643,Mar 2013,275000.0
E05010783,Mar 2013,305000.0
E05006651,Mar 2013,204500.0
E05009363,Mar 2013,470000.0
E05006644,Mar 2013,310000.0
E05006645,Mar 2013,384000.0
E05006646,Mar 2013,365000.0
E05009364,Mar 2013,280000.0
E05009365,Mar 2013,176750.0
E05010781,Mar 2013,382500.0
E05006652,Mar 2013,221000.0
E05010922,Jun 2013,160000.0
E05010923,Jun 2013,180000.0
E05010924,Jun 2013,149000.0
E05010925,Jun 2013,184950.0
E05010921,Jun 2013,153500.0
E05010930,Jun 2013,331750.0
E05010932,Jun 2013,245000.0
E05011349,Jun 2013,206000.0
E05012969,Jun 2013,310000.0
E05010933,Jun 2013,247475.0
E05010934,Jun 2013,311000.0
E05010928,Jun 2013,210000.0
E05012968,Jun 2013,193000.0
E05010926,Jun 2013,205000.0
E05010929,Jun 2013,290000.0
E05011348,Jun 2013,250000.0
E05006546,Jun 2013,187000.0
E05006547,Jun 2013,315000.0
E05006548,Jun 2013,236000.0
E05006545,Jun 2013,215000.0
E05006549,Jun 2013,239000.0
E05006550,Jun 2013,249000.0
E05006552,Jun 2013,270000.0
E05006568,Jun 2013,325000.0
E05006566,Jun 2013,325000.0
E05006563,Jun 2013,264975.0
E05006561,Jun 2013,184500.0
E05006556,Jun 2013,347500.0
E05006558,Jun 2013,249950.0
E05006567,Jun 2013,547500.0
E05006553,Jun 2013,310000.0
E05006555,Jun 2013,305000.0
E05006564,Jun 2013,360000.0
E05006559,Jun 2013,292250.0
E05006551,Jun 2013,330000.0
E05006565,Jun 2013,620000.0
E05006562,Jun 2013,281250.0
E05006560,Jun 2013,607500.0
E05006557,Jun 2013,240000.0
E05009733,Jun 2013,310934.5
E05009734,Jun 2013,193000.0
E05009735,Jun 2013,273750.0
E05009736,Jun 2013,270000.0
E05011712,Jun 2013,416000.0
E05011704,Jun 2013,440000.0
E05009751,Jun 2013,325000.0
E05009743,Jun 2013,440000.0
E05011708,Jun 2013,297500.0
E05012853,Jun 2013,385000.0
E05011702,Jun 2013,192500.0
E05011710,Jun 2013,249475.0
E05011711,Jun 2013,318500.0
E05012854,Jun 2013,435000.0
E05011703,Jun 2013,210000.0
E05011705,Jun 2013,325000.0
E05009749,Jun 2013,245000.0
E05011701,Jun 2013,350000.0
E05009740,Jun 2013,227495.0
E05011707,Jun 2013,405000.0
E05009742,Jun 2013,327500.0
E05009754,Jun 2013,269095.0
E05012974,Jun 2013,185000.0
E05012978,Jun 2013,225000.0
E05012980,Jun 2013,325000.0
E05012972,Jun 2013,285000.0
E05011719,Jun 2013,282000.0
E05009755,Jun 2013,193500.0
E05009757,Jun 2013,235000.0
E05009769,Jun 2013,320000.0
E05011714,Jun 2013,332000.0
E05012970,Jun 2013,250000.0
E05012975,Jun 2013,254250.0
E05009770,Jun 2013,237500.0
E05012976,Jun 2013,300000.0
E05012992,Jun 2013,319000.0
E05011715,Jun 2013,258000.0
E05011717,Jun 2013,398750.0
E05011718,Jun 2013,370000.0
E05012973,Jun 2013,225000.0
E05012971,Jun 2013,231500.0
E05009771,Jun 2013,306500.0
E05012977,Jun 2013,280000.0
E05012979,Jun 2013,220000.0
E05011713,Jun 2013,293750.0
E05006627,Jun 2013,378000.0
E05006628,Jun 2013,415000.0
E05006629,Jun 2013,262000.0
E05006637,Jun 2013,210000.0
E05006650,Jun 2013,235000.0
E05006642,Jun 2013,320000.0
E05010782,Jun 2013,330000.0
E05006653,Jun 2013,330000.0
E05006638,Jun 2013,285000.0
E05006639,Jun 2013,296500.0
E05006640,Jun 2013,280000.0
E05006647,Jun 2013,250000.0
E05006632,Jun 2013,182500.0
E05006648,Jun 2013,189000.0
E05006649,Jun 2013,229000.0
E05006634,Jun 2013,190000.0
